SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3
100136.0,0.0,Cash loans,M,Y,N,1.0,157500.0,1571931.0,49356.0,1435500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,-15949.0,-239.0,Laborers,3.0,1.0,,0.682016629,
100137.0,0.0,Cash loans,F,Y,Y,0.0,225000.0,891072.0,45625.5,720000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,-20284.0,365243.0,,2.0,3.0,0.88648689,0.086719387,
100138.0,0.0,Cash loans,M,Y,N,0.0,135000.0,824823.0,29223.0,688500.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,-14339.0,365243.0,,2.0,1.0,0.667496334,0.607561818,0.572682505
100139.0,0.0,Cash loans,F,N,N,1.0,157500.0,302341.5,24016.5,261000.0,Family,Working,Secondary / secondary special,Married,House / apartment,-13286.0,-2305.0,,3.0,2.0,0.567775491,0.601408365,0.096318693
100140.0,0.0,Revolving loans,F,N,N,0.0,157500.0,675000.0,33750.0,675000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,-9223.0,-802.0,High skill tech staff,2.0,2.0,0.370342363,0.715860953,
100142.0,0.0,Cash loans,M,Y,Y,1.0,360000.0,579195.0,27994.5,468000.0,"Spouse, partner",State servant,Higher education,Civil marriage,House / apartment,-13379.0,-5387.0,High skill tech staff,3.0,2.0,,0.064858278,0.309275356
100143.0,0.0,Revolving loans,M,N,Y,0.0,162000.0,270000.0,13500.0,270000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,-22881.0,-3420.0,Core staff,2.0,2.0,0.659404369,0.678124761,0.683268831
100144.0,0.0,Cash loans,F,N,N,0.0,112500.0,535500.0,30028.5,535500.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,-16759.0,-4560.0,Sales staff,1.0,2.0,,0.611636696,
100145.0,0.0,Cash loans,F,Y,Y,1.0,202500.0,260725.5,16789.5,198000.0,Family,Working,Secondary / secondary special,Separated,House / apartment,-16282.0,-4375.0,Laborers,2.0,2.0,0.647044872,0.746486406,0.739411754
100146.0,0.0,Cash loans,M,Y,Y,0.0,117000.0,327024.0,12456.0,270000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-22959.0,365243.0,,2.0,2.0,,0.282326404,0.75574005
100147.0,0.0,Cash loans,F,N,Y,1.0,135000.0,518562.0,22099.5,463500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-16142.0,-2832.0,Laborers,3.0,2.0,0.684696445,0.410907001,0.73801962
100148.0,0.0,Cash loans,F,N,Y,0.0,247500.0,755190.0,36459.0,675000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,-16340.0,-8647.0,Medicine staff,2.0,2.0,0.617715799,0.660559369,0.211550764
100149.0,0.0,Cash loans,M,Y,N,0.0,171000.0,539590.5,26374.5,445500.0,Family,Working,Secondary / secondary special,Married,House / apartment,-9203.0,-481.0,Low-skill Laborers,2.0,2.0,0.053182789,0.164463139,0.092012809
100151.0,0.0,Cash loans,M,N,N,0.0,135000.0,182016.0,11772.0,144000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,-16522.0,-1451.0,Accountants,1.0,2.0,,0.695219137,0.729566691
100152.0,0.0,Cash loans,F,N,Y,0.0,157500.0,254412.0,9720.0,166500.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,-16083.0,-2764.0,Sales staff,2.0,2.0,,0.165442073,0.749021705
100153.0,0.0,Cash loans,M,Y,Y,0.0,202500.0,1107981.0,32526.0,967500.0,Family,Working,Secondary / secondary special,Married,House / apartment,-18413.0,-1895.0,Drivers,2.0,2.0,,0.668020435,0.353987608
100154.0,0.0,Revolving loans,M,N,N,0.0,144000.0,180000.0,9000.0,180000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,-12157.0,-2995.0,Drivers,2.0,2.0,0.127392947,0.494961576,0.73801962
100155.0,0.0,Cash loans,M,N,N,0.0,157500.0,675000.0,21906.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-11944.0,-2899.0,Laborers,2.0,2.0,,0.282078347,0.565607981
100156.0,0.0,Cash loans,F,Y,N,2.0,157500.0,945000.0,39127.5,945000.0,Family,Commercial associate,Secondary / secondary special,Married,With parents,-14235.0,-5411.0,Medicine staff,4.0,3.0,,0.597822703,0.746300213
100157.0,0.0,Cash loans,M,N,Y,0.0,180000.0,1755000.0,61132.5,1755000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-16086.0,-1549.0,,2.0,2.0,0.867871687,0.147684817,0.669056695
100158.0,0.0,Cash loans,M,N,N,0.0,180000.0,590337.0,27486.0,477000.0,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,-12348.0,-1821.0,Core staff,2.0,2.0,,0.683702534,
100159.0,0.0,Cash loans,F,N,Y,0.0,225000.0,1515415.5,41800.5,1354500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-14645.0,-4027.0,Sales staff,2.0,2.0,0.545858925,0.571250246,0.789880347
100160.0,1.0,Cash loans,M,N,Y,0.0,292500.0,675000.0,36747.0,675000.0,Unaccompanied,Working,Higher education,Married,House / apartment,-16667.0,-200.0,Managers,2.0,2.0,0.320321865,0.631961233,0.289611238
100161.0,0.0,Cash loans,F,N,Y,0.0,90000.0,370629.0,13972.5,306000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,-16219.0,-2599.0,Sales staff,2.0,2.0,,0.265311748,0.317031779
100162.0,0.0,Cash loans,F,N,Y,0.0,112500.0,547344.0,18216.0,472500.0,Family,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21061.0,365243.0,,1.0,3.0,0.593567075,0.598243242,0.232724776
100163.0,0.0,Cash loans,F,N,Y,0.0,130500.0,550489.5,19773.0,454500.0,Unaccompanied,Working,Higher education,Separated,House / apartment,-19718.0,-5717.0,,1.0,3.0,0.656938353,0.390993258,0.095070396
100164.0,0.0,Cash loans,F,Y,N,1.0,450000.0,407434.5,43362.0,387000.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,-16097.0,-2630.0,Core staff,3.0,3.0,,0.622029867,0.328063161
100165.0,0.0,Cash loans,F,Y,Y,0.0,175500.0,1293502.5,35568.0,1129500.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,-21961.0,365243.0,,2.0,2.0,0.531106404,0.646688582,0.812822607
100166.0,0.0,Cash loans,F,N,Y,3.0,58500.0,152820.0,15241.5,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,-14359.0,-1894.0,Core staff,5.0,2.0,,0.524817579,0.156639827
100167.0,0.0,Cash loans,F,N,Y,0.0,180000.0,427500.0,46170.0,427500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-15127.0,-1039.0,,2.0,2.0,,0.551307869,0.16146308
100173.0,0.0,Cash loans,F,N,N,0.0,117000.0,781920.0,26725.5,675000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,-11633.0,-2596.0,Core staff,1.0,2.0,0.723940465,0.636395165,0.452533559
100174.0,0.0,Revolving loans,F,N,Y,2.0,180000.0,225000.0,11250.0,225000.0,"Spouse, partner",Working,Incomplete higher,Married,Municipal apartment,-14597.0,-1997.0,Sales staff,4.0,1.0,,0.704793133,0.565607981
100175.0,0.0,Cash loans,F,N,Y,1.0,202500.0,1251072.0,45067.5,1080000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,-16296.0,-266.0,,3.0,2.0,0.580366946,0.763648562,0.329655054
100176.0,0.0,Cash loans,F,N,Y,0.0,135000.0,1078200.0,31653.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-17682.0,-4319.0,Laborers,2.0,2.0,,0.585290807,0.81609236
100177.0,0.0,Cash loans,M,N,N,1.0,112500.0,312682.5,33309.0,297000.0,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,-14311.0,-334.0,,3.0,2.0,0.319356537,0.603655037,0.595456203
100178.0,0.0,Cash loans,F,N,Y,0.0,119250.0,679500.0,28917.0,679500.0,Unaccompanied,Working,Higher education,Separated,House / apartment,-19286.0,-1485.0,,1.0,2.0,0.723371263,0.765125436,0.417099668
100179.0,0.0,Cash loans,F,Y,N,0.0,202500.0,675000.0,53329.5,675000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,-11375.0,-2311.0,Managers,2.0,2.0,0.674831513,0.616156424,0.673830078
100180.0,0.0,Cash loans,F,N,Y,1.0,315000.0,1288350.0,37800.0,1125000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,-15581.0,-4940.0,Accountants,3.0,3.0,0.729089909,0.509851954,0.675413291
100181.0,1.0,Cash loans,F,N,Y,0.0,157500.0,245619.0,12667.5,166500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,-17538.0,-7676.0,Private service staff,1.0,2.0,,0.182171374,0.443615308
100182.0,0.0,Revolving loans,F,N,Y,1.0,112500.0,135000.0,6750.0,135000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,-13558.0,-4758.0,Core staff,2.0,3.0,0.464356177,0.751869227,0.420610964
100183.0,0.0,Cash loans,F,N,Y,0.0,103500.0,239850.0,23494.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,-24729.0,365243.0,,1.0,2.0,,0.600432949,0.795803133
100185.0,0.0,Cash loans,M,N,Y,0.0,58500.0,187704.0,10903.5,148500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-20215.0,365243.0,,2.0,3.0,,0.557347623,0.771361592
100186.0,0.0,Cash loans,F,N,Y,0.0,117000.0,269550.0,13095.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21861.0,365243.0,,1.0,2.0,,0.64130419,0.519097338
100188.0,0.0,Cash loans,F,N,N,1.0,225000.0,1325475.0,56290.5,1125000.0,Unaccompanied,Working,Higher education,Married,Office apartment,-15323.0,-5785.0,Core staff,3.0,2.0,0.728091813,0.702462895,0.546023197
100189.0,0.0,Cash loans,F,N,Y,0.0,135000.0,263844.0,14440.5,189000.0,Unaccompanied,Working,Incomplete higher,Separated,House / apartment,-16807.0,-1094.0,Sales staff,1.0,3.0,,0.010271649,
100190.0,0.0,Cash loans,M,Y,N,0.0,162000.0,263686.5,24781.5,238500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,-13972.0,-4472.0,Laborers,2.0,2.0,0.534998574,0.58585863,0.788680775
100191.0,0.0,Cash loans,F,N,Y,0.0,112500.0,544491.0,17563.5,454500.0,Unaccompanied,Working,Higher education,Separated,House / apartment,-21819.0,-8355.0,High skill tech staff,1.0,2.0,,0.688792178,0.522697317
100192.0,1.0,Cash loans,F,N,N,0.0,111915.0,225000.0,21037.5,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,With parents,-7989.0,-150.0,Core staff,1.0,2.0,,0.086252915,0.513693766
100193.0,0.0,Cash loans,F,Y,N,0.0,225000.0,296280.0,15124.5,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,-17879.0,-940.0,,1.0,3.0,0.731105247,0.748854443,0.508286991
100194.0,0.0,Revolving loans,F,N,Y,2.0,157500.0,315000.0,15750.0,315000.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,-12805.0,-5258.0,Laborers,4.0,3.0,0.434878476,0.111766717,0.192942228
100195.0,0.0,Cash loans,M,Y,Y,0.0,90000.0,336150.0,9373.5,202500.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,-10887.0,-341.0,,1.0,2.0,0.356355104,0.547773048,0.749021705
100196.0,0.0,Cash loans,F,Y,Y,0.0,164250.0,755190.0,32125.5,675000.0,Unaccompanied,Working,Higher education,Married,House / apartment,-11568.0,-2331.0,Secretaries,2.0,3.0,0.592547343,0.593340423,0.303146374
100197.0,0.0,Cash loans,F,N,N,2.0,157500.0,497520.0,28692.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-12019.0,-1148.0,Sales staff,4.0,2.0,0.721760512,0.472285823,
100198.0,0.0,Cash loans,M,Y,Y,1.0,135000.0,531000.0,32616.0,531000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-13116.0,-1786.0,Drivers,3.0,2.0,,0.748916128,0.639707568
100199.0,0.0,Cash loans,F,N,Y,0.0,112500.0,269550.0,18891.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-20858.0,-472.0,Cleaning staff,2.0,2.0,,0.704424468,0.276440695
100200.0,0.0,Cash loans,F,N,N,0.0,216000.0,450000.0,27193.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,-16891.0,-2730.0,,1.0,2.0,,0.640040616,0.694092643
100201.0,0.0,Cash loans,F,N,Y,1.0,180000.0,675000.0,36747.0,675000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,-12147.0,-2178.0,Core staff,2.0,2.0,0.764917188,0.601560374,0.350695843
100202.0,0.0,Cash loans,F,N,N,0.0,67500.0,127350.0,6597.0,112500.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22994.0,365243.0,,1.0,2.0,,0.121905941,0.2692858
100203.0,0.0,Cash loans,F,N,N,0.0,54000.0,119925.0,11097.0,112500.0,Other_B,Pensioner,Secondary / secondary special,Widow,House / apartment,-25104.0,365243.0,,1.0,2.0,,0.640514056,0.544234741
100204.0,0.0,Cash loans,F,N,Y,1.0,81000.0,532494.0,30699.0,454500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-19525.0,365243.0,,3.0,2.0,,0.171535121,0.54065445
100205.0,0.0,Cash loans,F,N,Y,0.0,63000.0,808650.0,26217.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-18302.0,-1373.0,Laborers,2.0,3.0,,0.046215527,0.549596502
100206.0,0.0,Cash loans,M,Y,N,1.0,157500.0,318528.0,25294.5,252000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-12027.0,-1720.0,Drivers,3.0,2.0,,0.164258906,
100207.0,0.0,Cash loans,F,N,Y,0.0,157500.0,700830.0,22738.5,585000.0,"Spouse, partner",Working,Secondary / secondary special,Civil marriage,House / apartment,-16518.0,-3592.0,Waiters/barmen staff,2.0,2.0,,0.671782544,0.593717587
100208.0,0.0,Cash loans,M,N,N,1.0,180000.0,888840.0,29016.0,675000.0,Family,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12648.0,-2802.0,Laborers,3.0,2.0,0.34271221,0.63445495,0.70620511
100209.0,1.0,Revolving loans,M,N,Y,3.0,180000.0,540000.0,27000.0,540000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,-15326.0,-1038.0,High skill tech staff,5.0,2.0,,0.372110259,0.50648424
100210.0,0.0,Cash loans,F,N,Y,1.0,202500.0,771493.5,25627.5,666000.0,Unaccompanied,Working,Higher education,Separated,House / apartment,-16475.0,-17.0,Core staff,2.0,2.0,,0.621978453,0.744932185
100211.0,0.0,Cash loans,M,N,N,3.0,225000.0,746280.0,49873.5,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-14033.0,-328.0,Cooking staff,5.0,2.0,,0.575086051,0.307736696
100213.0,0.0,Cash loans,F,N,N,2.0,49500.0,278460.0,19930.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-13873.0,-1282.0,Laborers,4.0,2.0,0.549717141,0.495366089,0.581483706
100214.0,1.0,Cash loans,F,N,Y,1.0,202500.0,436032.0,28516.5,360000.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,-10127.0,-111.0,,3.0,1.0,,0.500231493,
100215.0,0.0,Cash loans,F,Y,N,0.0,90000.0,227520.0,8172.0,180000.0,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21703.0,365243.0,,2.0,2.0,,0.265311748,0.641368257
100216.0,0.0,Cash loans,F,N,N,0.0,90000.0,67500.0,6705.0,67500.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,-19785.0,-9919.0,Sales staff,2.0,3.0,0.620019696,0.709453169,
100217.0,0.0,Cash loans,F,N,N,0.0,180000.0,254700.0,25321.5,225000.0,Family,Working,Secondary / secondary special,Separated,House / apartment,-13620.0,-1403.0,Laborers,1.0,2.0,0.52163285,0.391435947,0.42765737
100218.0,0.0,Cash loans,M,Y,Y,0.0,337500.0,876078.0,49050.0,765000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,-13210.0,-225.0,Drivers,1.0,1.0,0.667166656,0.749409245,0.337672722
100219.0,0.0,Cash loans,M,N,Y,1.0,315000.0,2250000.0,83515.5,2250000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,-11177.0,-1514.0,Core staff,3.0,1.0,0.380091834,0.693357925,
100220.0,0.0,Cash loans,F,N,Y,0.0,225000.0,1040985.0,30568.5,909000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,-14823.0,-185.0,Sales staff,1.0,2.0,,0.626338745,0.6075573
100221.0,0.0,Cash loans,F,N,Y,0.0,225000.0,684054.0,77494.5,630000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,-23656.0,-11883.0,,1.0,2.0,,0.592458969,0.736622698
100224.0,0.0,Cash loans,F,Y,Y,2.0,225000.0,1256400.0,36864.0,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-14091.0,-5664.0,,4.0,2.0,,0.598632112,0.344155007
100225.0,0.0,Cash loans,M,Y,N,2.0,157500.0,720000.0,28552.5,720000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,With parents,-14144.0,-4516.0,Sales staff,4.0,2.0,,0.72217837,0.634705531
100226.0,0.0,Revolving loans,F,N,N,2.0,112500.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-13584.0,-680.0,Sales staff,4.0,2.0,0.394163266,0.636572249,
100227.0,0.0,Cash loans,M,N,N,0.0,292500.0,1024740.0,55719.0,900000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,-10010.0,-240.0,Managers,1.0,2.0,0.41294354,0.634896064,0.297086612
100228.0,0.0,Cash loans,F,N,N,1.0,121500.0,1102500.0,32364.0,1102500.0,Unaccompanied,State servant,Secondary / secondary special,Married,Municipal apartment,-13957.0,-410.0,Laborers,3.0,2.0,0.741096318,0.408870612,0.425892898
100229.0,0.0,Cash loans,F,N,Y,0.0,157500.0,544491.0,16047.0,454500.0,Family,Working,Secondary / secondary special,Married,House / apartment,-17947.0,-5025.0,Medicine staff,2.0,2.0,,0.641012383,0.759712182
100230.0,0.0,Revolving loans,F,N,N,0.0,135000.0,405000.0,20250.0,405000.0,Children,Working,Secondary / secondary special,Married,House / apartment,-19070.0,-837.0,Sales staff,2.0,2.0,0.621555408,0.37154331,0.180887978
100231.0,0.0,Cash loans,M,Y,Y,1.0,108000.0,912240.0,30276.0,787500.0,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,House / apartment,-17850.0,-2899.0,Drivers,3.0,2.0,,0.497301263,0.832785025
100233.0,0.0,Cash loans,F,N,Y,0.0,216000.0,679671.0,28926.0,607500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-18341.0,-701.0,,2.0,2.0,,0.201583682,0.609275667
100234.0,0.0,Revolving loans,F,N,N,0.0,67500.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Widow,With parents,-16614.0,-551.0,Core staff,1.0,3.0,,0.583926047,0.716570245
100235.0,0.0,Cash loans,F,N,Y,0.0,135000.0,364896.0,19926.0,315000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-15887.0,-468.0,Cooking staff,2.0,2.0,,0.505288174,0.218859082
100236.0,0.0,Cash loans,M,Y,Y,0.0,112500.0,312768.0,20353.5,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-23187.0,-1896.0,Laborers,2.0,2.0,,0.430618297,
100237.0,0.0,Cash loans,F,N,N,2.0,144000.0,1288350.0,37800.0,1125000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,Rented apartment,-13803.0,-281.0,Core staff,4.0,2.0,,0.547036233,0.21762852
100238.0,0.0,Cash loans,M,Y,Y,2.0,135000.0,781920.0,50148.0,675000.0,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,House / apartment,-12994.0,-1330.0,Laborers,4.0,2.0,0.437289178,0.645633638,0.65452928
100239.0,0.0,Cash loans,F,N,Y,1.0,225000.0,1483231.5,51687.0,1354500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-20191.0,-1699.0,Accountants,3.0,2.0,0.853080364,0.757327684,0.130947153
100240.0,0.0,Cash loans,M,N,Y,2.0,135000.0,590337.0,28530.0,477000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-11978.0,-3947.0,Laborers,4.0,3.0,0.244903114,0.62853169,0.121408286
100242.0,0.0,Cash loans,M,Y,Y,0.0,90000.0,101880.0,10827.0,90000.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,-20945.0,-7359.0,Drivers,2.0,2.0,,0.718314238,0.380799683
100243.0,0.0,Cash loans,M,N,Y,0.0,112500.0,161730.0,13833.0,135000.0,Unaccompanied,Working,Higher education,Married,House / apartment,-9720.0,-573.0,Laborers,2.0,2.0,,0.394074925,0.45432106
100244.0,0.0,Cash loans,M,N,N,1.0,247500.0,447768.0,35505.0,405000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-17103.0,-5021.0,Laborers,3.0,2.0,0.405097726,0.103570253,0.742181612
100246.0,1.0,Cash loans,F,N,Y,0.0,135000.0,495216.0,26995.5,427500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-12824.0,-154.0,Laborers,2.0,2.0,,0.044020823,0.24318648
